Date,Revenue,NetIncome,Assets,Equity,Cash,EPS,SharesOutstanding,TotalDebt,Ticker
2024-08-04,13072000000.0,-1875000000.0,167966000000.0,65651000000.0,9952000000.0,-0.31,4663000000.0,72363000000.0,AVGO
2024-11-03,51574000000.0,5895000000.0,165645000000.0,67678000000.0,9348000000.0,1.33,4778000000.0,67566000000.0,AVGO
2025-02-02,14916000000.0,5503000000.0,165358000000.0,69789000000.0,9307000000.0,1.14,4836000000.0,64768000000.0,AVGO
2025-05-04,15004000000.0,4965000000.0,164630000000.0,69586000000.0,9472000000.0,1.05,4826000000.0,65511000000.0,AVGO
2025-08-03,15952000000.0,4140000000.0,165621000000.0,73277000000.0,10718000000.0,0.88,4860000000.0,65760000000.0,AVGO
2025-11-02,63887000000.0,23126000000.0,171092000000.0,81292000000.0,16178000000.0,4.91,4741000000.0,65136000000.0,AVGO
2026-02-01,19311000000.0,7349000000.0,169903000000.0,79872000000.0,14174000000.0,1.5,4888000000.0,70222000000.0,AVGO
2021-03-31,5654000000.0,2221000000.0,193000000000.0,24449000000.0,40280000000.0,2.74,805000000.0,43597000000.0,AXP
2021-06-30,6762000000.0,2265000000.0,187000000000.0,25539000000.0,30796000000.0,2.8,802000000.0,39227000000.0,AXP
2021-09-30,7139000000.0,1797000000.0,184000000000.0,24426000000.0,27916000000.0,2.27,787000000.0,36736000000.0,AXP
2021-12-31,27716000000.0,7973000000.0,189000000000.0,22177000000.0,22028000000.0,10.02,790000000.0,40918000000.0,AXP
2022-03-31,7640000000.0,2085000000.0,196000000000.0,22383000000.0,27678000000.0,2.73,758000000.0,40459000000.0,AXP
2022-06-30,8771000000.0,1949000000.0,205000000000.0,23235000000.0,25191000000.0,2.57,753000000.0,42479000000.0,AXP
2022-09-30,8733000000.0,1865000000.0,215000000000.0,23940000000.0,29822000000.0,2.47,749000000.0,43908000000.0,AXP
2022-12-31,34219000000.0,7457000000.0,228354000000.0,24711000000.0,33914000000.0,9.85,752000000.0,43921000000.0,AXP
2023-03-31,8846000000.0,1802000000.0,236000000000.0,25992000000.0,40836000000.0,2.4,744000000.0,42862000000.0,AXP
2023-06-30,9433000000.0,2159000000.0,244904000000.0,26703000000.0,42958000000.0,2.89,741000000.0,48308000000.0,AXP
2023-09-30,9377000000.0,2437000000.0,250587000000.0,27324000000.0,43908000000.0,3.3,733000000.0,48060000000.0,AXP
2023-12-31,37218000000.0,8316000000.0,261108000000.0,28057000000.0,46596000000.0,11.21,736000000.0,49159000000.0,AXP
2024-03-31,9339000000.0,2423000000.0,269261000000.0,28764000000.0,54213000000.0,3.33,722000000.0,50568000000.0,AXP
2024-06-30,9818000000.0,3000000000.0,272219000000.0,29540000000.0,52895000000.0,4.15,717000000.0,53160000000.0,AXP
2024-09-30,9716000000.0,2492000000.0,270979000000.0,29707000000.0,47918000000.0,3.49,709000000.0,55003000000.0,AXP
2024-12-31,38825000000.0,10071000000.0,271461000000.0,30264000000.0,40640000000.0,14.01,713000000.0,51089000000.0,AXP
2025-03-31,9626000000.0,2570000000.0,282244000000.0,31202000000.0,52508000000.0,3.64,702000000.0,52795000000.0,AXP
2025-06-30,10321000000.0,2870000000.0,295556000000.0,32311000000.0,57937000000.0,4.08,699000000.0,59695000000.0,AXP
2025-09-30,10415000000.0,2888000000.0,297550000000.0,32417000000.0,54706000000.0,4.14,693000000.0,59233000000.0,AXP
2025-12-31,41304000000.0,10775000000.0,300052000000.0,33474000000.0,47792000000.0,15.38,696000000.0,57997000000.0,AXP
2021-03-31,7257000000.0,,,,,,,,AZN
2021-06-30,8220000000.0,550000000.0,73641000000.0,15693000000.0,,0.42,1312000000.0,26805000000.0,AZN
2021-12-31,37417000000.0,115000000.0,105363000000.0,39287000000.0,1461000000.0,0.08,1418000000.0,32441000000.0,AZN
2022-06-30,10771000000.0,360000000.0,96579000000.0,35951000000.0,,0.23,1549000000.0,28623000000.0,AZN
2022-12-31,44351000000.0,3293000000.0,96483000000.0,37058000000.0,1411000000.0,2.12,1548000000.0,34546000000.0,AZN
2023-06-30,11416000000.0,1820000000.0,96543000000.0,37416000000.0,,1.17,1550000000.0,28885000000.0,AZN
2023-12-31,45811000000.0,5961000000.0,101119000000.0,39166000000.0,1325000000.0,3.84,1549000000.0,33751000000.0,AZN
2024-06-30,12938000000.0,1928000000.0,104340000000.0,39598000000.0,,1.24,1550000000.0,32292000000.0,AZN
2024-12-31,54073000000.0,7041000000.0,104035000000.0,40871000000.0,1215000000.0,4.54,1550000000.0,32632000000.0,AZN
2025-06-30,14457000000.0,2448000000.0,112422000000.0,44810000000.0,,1.58,1550000000.0,39331000000.0,AZN
2025-12-31,58739000000.0,10233000000.0,114074000000.0,48719000000.0,1332000000.0,6.6,1550000000.0,32726000000.0,AZN
2021-03-31,15217000000.0,-561000000.0,150035000000.0,-17841000000.0,7059000000.0,-0.92,585000000.0,15846000000.0,BA
2021-06-30,16998000000.0,567000000.0,148935000000.0,-16485000000.0,8271000000.0,1.0,589800000.0,63559000000.0,BA
2021-09-30,15278000000.0,-132000000.0,146846000000.0,-14266000000.0,9764000000.0,-0.19,588600000.0,15177000000.0,BA
2021-12-31,62286000000.0,-4290000000.0,138552000000.0,-14846000000.0,8104000000.0,-7.15,1012261159.0,56867000000.0,BA
2022-03-31,13991000000.0,-1242000000.0,135801000000.0,-15268000000.0,7409000000.0,-2.06,591400000.0,57741000000.0,BA
2022-06-30,16681000000.0,160000000.0,135479000000.0,-14791000000.0,10090000000.0,0.32,596100000.0,57200000000.0,BA
2022-09-30,15956000000.0,-3308000000.0,137558000000.0,-17635000000.0,13494000000.0,-5.49,596000000.0,57219000000.0,BA
2022-12-31,66608000000.0,-5053000000.0,137100000000.0,-15848000000.0,14647000000.0,-8.3,1012261159.0,51876000000.0,BA
2023-03-31,17921000000.0,-425000000.0,136347000000.0,-15484000000.0,10812000000.0,-0.69,602200000.0,55391000000.0,BA
2023-06-30,19751000000.0,-149000000.0,134774000000.0,-15493000000.0,7254000000.0,-0.25,605200000.0,52268000000.0,BA
2023-09-30,18104000000.0,-1638000000.0,134281000000.0,-16717000000.0,6811000000.0,-2.7,606900000.0,52272000000.0,BA
2023-12-31,77794000000.0,-2222000000.0,137012000000.0,-17228000000.0,12691000000.0,-3.67,605800000.0,47180000000.0,BA
2024-03-31,16569000000.0,-355000000.0,134484000000.0,-17016000000.0,6914000000.0,-0.56,612900000.0,47940000000.0,BA
2024-06-30,16866000000.0,-1439000000.0,142720000000.0,-17982000000.0,10894000000.0,-2.33,616300000.0,57927000000.0,BA
2024-09-30,17840000000.0,-6174000000.0,137695000000.0,-23562000000.0,9961000000.0,-9.97,618600000.0,57650000000.0,BA
2024-12-31,66517000000.0,-11875000000.0,156363000000.0,-3908000000.0,13801000000.0,-18.36,646900000.0,52672000000.0,BA
2025-03-31,19496000000.0,-123000000.0,156494000000.0,-3325000000.0,10142000000.0,-0.16,753400000.0,53618000000.0,BA
2025-06-30,22749000000.0,-697000000.0,155120000000.0,-3296000000.0,7087000000.0,-0.92,756600000.0,53323000000.0,BA
2025-09-30,23270000000.0,-5424000000.0,150023000000.0,-8250000000.0,6173000000.0,-7.14,759900000.0,53353000000.0,BA
2025-12-31,89463000000.0,1890000000.0,168235000000.0,5454000000.0,10921000000.0,2.48,762300000.0,361000000.0,BA
2021-03-31,109480000000.0,22941000000.0,257978000000.0,143086000000.0,56232000000.0,1.04,21982000000.0,7351000000.0,BABA
2022-03-31,134567000000.0,9774000000.0,267467000000.0,149619000000.0,33105000000.0,0.45,21787000000.0,6033000000.0,BABA
2023-03-31,126491000000.0,10558000000.0,255263000000.0,144105000000.0,31787000000.0,0.5,21114000000.0,8274000000.0,BABA
2024-03-31,130350000000.0,11044000000.0,244426000000.0,136635000000.0,39470000000.0,0.54,20359000000.0,9963000000.0,BABA
2025-03-31,137300000000.0,17841000000.0,248629000000.0,139162000000.0,20049000000.0,0.92,19318000000.0,6878000000.0,BABA
2021-03-31,22821000000.0,7560000000.0,2969992000000.0,274000000000.0,326101000000.0,0.86,8755600000.0,251211000000.0,BAC
2021-06-30,21466000000.0,8964000000.0,3029894000000.0,277119000000.0,260030000000.0,1.03,8735500000.0,274604000000.0,BAC
2021-09-30,22766000000.0,7260000000.0,3085446000000.0,272464000000.0,279854000000.0,0.85,8492800000.0,278621000000.0,BAC
2021-12-31,89113000000.0,30557000000.0,3169495000000.0,270066000000.0,348221000000.0,3.57,8558400000.0,292022000000.0,BAC
2022-03-31,23228000000.0,6600000000.0,3238223000000.0,266617000000.0,273934000000.0,0.8,8202100000.0,278710000000.0,BAC
2022-06-30,22688000000.0,5932000000.0,3111606000000.0,269118000000.0,198002000000.0,0.73,8163100000.0,275697000000.0,BAC
2022-09-30,24502000000.0,6579000000.0,3072953000000.0,269524000000.0,204976000000.0,0.81,8160800000.0,269122000000.0,BAC
2022-12-31,94950000000.0,26015000000.0,3051375000000.0,273197000000.0,230203000000.0,3.19,8167500000.0,292273000000.0,BAC
2023-03-31,26258000000.0,7656000000.0,3194657000000.0,280196000000.0,376218000000.0,0.94,8182300000.0,283873000000.0,BAC
2023-06-30,25197000000.0,7102000000.0,3123198000000.0,283319000000.0,373553000000.0,0.88,8080700000.0,286073000000.0,BAC
2023-09-30,25167000000.0,7270000000.0,3153090000000.0,287064000000.0,351726000000.0,0.9,8075900000.0,290359000000.0,BAC
2023-12-31,98581000000.0,24866000000.0,3180151000000.0,290209000000.0,333073000000.0,3.05,8080500000.0,328941000000.0,BAC
2024-03-31,25818000000.0,6142000000.0,3273803000000.0,293552000000.0,313404000000.0,0.76,8031400000.0,296346000000.0,BAC
2024-06-30,25377000000.0,6582000000.0,3257996000000.0,293892000000.0,320632000000.0,0.83,7960900000.0,290474000000.0,BAC
2024-09-30,25345000000.0,6380000000.0,3324293000000.0,296512000000.0,295589000000.0,0.81,7902100000.0,296927000000.0,BAC
2024-12-31,101887000000.0,25503000000.0,3261299000000.0,293963000000.0,290114000000.0,3.19,7935800000.0,308946000000.0,BAC
2025-03-31,27366000000.0,6990000000.0,3349424000000.0,295581000000.0,273579000000.0,0.9,7770800000.0,304146000000.0,BAC
2025-06-30,26463000000.0,6825000000.0,3441142000000.0,299599000000.0,266011000000.0,0.89,7651600000.0,313418000000.0,BAC
2025-09-30,28088000000.0,8040000000.0,3403716000000.0,304152000000.0,246507000000.0,1.06,7627100000.0,311484000000.0,BAC
2025-12-31,113097000000.0,29055000000.0,3411738000000.0,303243000000.0,231845000000.0,3.81,7680900000.0,359529000000.0,BAC
2021-06-30,60817000000.0,13451000000.0,108927000000.0,55605000000.0,4408000000.0,2.28,5057000000.0,17087000000.0,BHP
2021-12-31,30527000000.0,10506000000.0,,54922000000.0,,1.674,5061000000.0,,BHP
2022-06-30,65098000000.0,33055000000.0,95166000000.0,48766000000.0,5728000000.0,4.0,5061000000.0,13852000000.0,BHP
2022-12-31,25713000000.0,7126000000.0,87824000000.0,46552000000.0,,1.275,5064000000.0,2694000000.0,BHP
2023-06-30,53817000000.0,14324000000.0,101296000000.0,48530000000.0,7206000000.0,2.552,5064000000.0,19326000000.0,BHP
2024-06-30,55658000000.0,9601000000.0,102362000000.0,49120000000.0,8150000000.0,1.558,5068000000.0,17602000000.0,BHP
2025-06-30,51262000000.0,11143000000.0,108790000000.0,52218000000.0,7244000000.0,1.778,5073000000.0,21543000000.0,BHP
2021-03-31,1141000000.0,-55000000.0,23655000000.0,4764000000.0,12172000000.0,-1.34,40973000.0,9930000000.0,BKNG
2021-06-30,2160000000.0,-167000000.0,23881000000.0,4799000000.0,11252000000.0,-4.08,41054000.0,9986000000.0,BKNG
2021-09-30,4676000000.0,769000000.0,23341000000.0,5545000000.0,11663000000.0,18.6,41342000.0,9876000000.0,BKNG
2021-12-31,10958000000.0,1165000000.0,23641000000.0,6178000000.0,11152000000.0,28.17,41362000.0,14000000.0,BKNG
2022-03-31,2695000000.0,-700000000.0,22384000000.0,4373000000.0,10578000000.0,-17.1,40921000.0,8435000000.0,BKNG
2022-06-30,4294000000.0,857000000.0,24493000000.0,4002000000.0,11867000000.0,21.07,40665000.0,8190000000.0,BKNG
2022-09-30,6052000000.0,1666000000.0,22063000000.0,3670000000.0,9046000000.0,41.98,39671000.0,7950000000.0,BKNG
2022-12-31,17090000000.0,3058000000.0,25361000000.0,2782000000.0,12251000000.0,76.35,40052000.0,12566000000.0,BKNG
2023-03-31,3778000000.0,266000000.0,25206000000.0,1074000000.0,14172000000.0,7.0,37983000.0,11272000000.0,BKNG
2023-06-30,5462000000.0,1290000000.0,26558000000.0,-665000000.0,14630000000.0,34.89,36964000.0,13198000000.0,BKNG
2023-09-30,7341000000.0,2511000000.0,25635000000.0,-625000000.0,13326000000.0,69.8,35987000.0,11856000000.0,BKNG
2023-12-31,21365000000.0,4289000000.0,24342000000.0,-2744000000.0,12135000000.0,117.4,36530000.0,14283000000.0,BKNG
2024-03-31,4415000000.0,776000000.0,27728000000.0,-4052000000.0,15664000000.0,22.37,34706000.0,16998000000.0,BKNG
2024-06-30,5859000000.0,1521000000.0,28541000000.0,-4276000000.0,16329000000.0,44.38,34267000.0,16902000000.0,BKNG
2024-09-30,7994000000.0,2517000000.0,27978000000.0,-3653000000.0,15808000000.0,74.34,33864000.0,16304000000.0,BKNG
2024-12-31,23739000000.0,5882000000.0,27708000000.0,-4020000000.0,16164000000.0,172.69,34064000.0,17254000000.0,BKNG
2025-03-31,4762000000.0,333000000.0,27191000000.0,-6112000000.0,15578000000.0,10.07,33093000.0,16261000000.0,BKNG
2025-06-30,6798000000.0,895000000.0,30684000000.0,-6657000000.0,17595000000.0,27.43,32619000.0,18612000000.0,BKNG
2025-09-30,9008000000.0,2748000000.0,28752000000.0,-4736000000.0,16509000000.0,84.41,32558000.0,17128000000.0,BKNG
2025-12-31,26917000000.0,5404000000.0,29264000000.0,-5578000000.0,17203000000.0,165.57,32639000.0,18888000000.0,BKNG
2021-01-01,,,,436736000000.0,,,,,BRK-A
2021-02-16,,,,,,,1336989195.0,,BRK-A
2021-03-31,64599000000.0,11840000000.0,884393000000.0,456176000000.0,60488000000.0,7638.0,1331478160.0,,BRK-A
2021-04-22,,,,,,,1327210118.0,,BRK-A
2021-06-30,69114000000.0,28425000000.0,912493000000.0,478800000000.0,42832000000.0,18488.0,1331024033.0,,BRK-A
2021-07-26,,,,,,,1325996566.0,,BRK-A
2021-09-30,70583000000.0,10644000000.0,920758000000.0,481075000000.0,70641000000.0,6882.0,1309070997.0,,BRK-A
2021-10-27,,,,,,,1304096645.0,,BRK-A
2021-12-31,276094000000.0,90807000000.0,959388000000.0,510299000000.0,88706000000.0,59554.0,9037641312.0,,BRK-A
2022-02-14,,,,,,,1291827994.0,,BRK-A
2022-03-31,70810000000.0,5585000000.0,969506000000.0,514774000000.0,39662000000.0,3784.0,1285985792.0,,BRK-A
2022-04-20,,,,,,,1286365039.0,,BRK-A
2022-06-30,76180000000.0,-43376000000.0,909860000000.0,469844000000.0,31224000000.0,-29663.0,1301541537.0,,BRK-A
2022-07-26,,,,,,,1301726294.0,,BRK-A
2022-09-30,76934000000.0,-2588000000.0,902296000000.0,465230000000.0,33356000000.0,-1907.0,1302362072.0,,BRK-A
2022-10-26,,,,,,,1302578196.0,,BRK-A
2022-12-31,302089000000.0,-22058000000.0,948465000000.0,481681000000.0,36399000000.0,-15494.0,9119919480.0,,BRK-A
2023-02-13,,,,,,,1301691078.0,,BRK-A
2023-03-31,85393000000.0,35757000000.0,997072000000.0,513077000000.0,27298000000.0,24377.0,1296661814.0,,BRK-A
2023-04-25,,,,,,,1296556709.0,,BRK-A
2023-06-30,92503000000.0,36199000000.0,1041573000000.0,548551000000.0,50653000000.0,24775.0,1308564816.0,,BRK-A
2023-07-26,,,,,,,1308645588.0,,BRK-A
2023-09-30,93210000000.0,-12567000000.0,1019933000000.0,531497000000.0,31604000000.0,-8824.0,1308889928.0,,BRK-A
2023-10-24,,,,,,,1308985819.0,,BRK-A
2023-12-31,364482000000.0,97147000000.0,1069978000000.0,567509000000.0,38643000000.0,66412.0,7866775698.0,,BRK-A
2024-02-12,,,,,,,1311371626.0,,BRK-A
2024-03-31,89869000000.0,12832000000.0,1070035000000.0,577785000000.0,36160000000.0,8825.0,1311724651.0,,BRK-A
2024-04-19,,,,,,,1311947422.0,,BRK-A
2024-06-30,93653000000.0,30498000000.0,1108860000000.0,607971000000.0,43071000000.0,21122.0,1325643810.0,,BRK-A
2024-07-23,,,,,,,1325745742.0,,BRK-A
2024-09-30,92995000000.0,26480000000.0,1147251000000.0,631806000000.0,37992000000.0,18272.0,1328649226.0,,BRK-A
2024-10-21,,,,,,,1328998493.0,,BRK-A
2024-12-31,371433000000.0,89561000000.0,1153881000000.0,649368000000.0,48376000000.0,61900.0,6682698505.0,,BRK-A
2025-02-10,,,,,,,1338597828.0,,BRK-A
2025-03-31,89725000000.0,4672000000.0,1164532000000.0,656742000000.0,42855000000.0,3200.0,1342111484.0,,BRK-A
2025-04-21,,,,,,,1343379638.0,,BRK-A
2025-06-30,92515000000.0,12457000000.0,1163968000000.0,670276000000.0,101228000000.0,8601.0,1360663108.0,,BRK-A
2025-07-21,,,,,,,1379064832.0,,BRK-A
2025-09-30,94972000000.0,30864000000.0,1225963000000.0,698155000000.0,77111000000.0,21413.0,1372722563.0,,BRK-A
2025-10-20,,,,,,,1373343149.0,,BRK-A
2025-12-31,371444000000.0,67260000000.0,1222176000000.0,717419000000.0,52569000000.0,46563.0,1384098474.0,,BRK-A
2026-01-31,,,,,,,1390116959.0,,BRK-A
2021-03-31,11887000000.0,1530000000.0,80729000000.0,16617000000.0,11351000000.0,2.77,551400000.0,,CAT
2021-06-30,12889000000.0,1413000000.0,81697000000.0,16880000000.0,10842000000.0,2.56,552100000.0,,CAT
2021-09-30,12397000000.0,1426000000.0,80784000000.0,16695000000.0,9449000000.0,2.6,547600000.0,,CAT
2021-12-31,50971000000.0,6489000000.0,82793000000.0,16516000000.0,9263000000.0,11.83,548500000.0,31437000000.0,CAT
2022-03-31,13589000000.0,1537000000.0,82276000000.0,17097000000.0,6532000000.0,2.86,538300000.0,,CAT
2022-06-30,14247000000.0,1673000000.0,81107000000.0,15759000000.0,6023000000.0,3.13,534100000.0,,CAT
2022-09-30,14994000000.0,2041000000.0,80907000000.0,15622000000.0,6355000000.0,3.87,527600000.0,,CAT
2022-12-31,59427000000.0,6705000000.0,81943000000.0,15891000000.0,7013000000.0,12.64,530400000.0,31671000000.0,CAT
2023-03-31,15862000000.0,1943000000.0,83649000000.0,18170000000.0,6796000000.0,3.74,519400000.0,,CAT
2023-06-30,17318000000.0,2922000000.0,85427000000.0,18256000000.0,7394000000.0,5.67,515000000.0,,CAT
2023-09-30,16810000000.0,2794000000.0,86791000000.0,20507000000.0,6560000000.0,5.45,512600000.0,,CAT
2023-12-31,67060000000.0,10335000000.0,87476000000.0,19503000000.0,6985000000.0,20.12,513600000.0,29115000000.0,CAT
2024-03-31,15799000000.0,2856000000.0,83741000000.0,17645000000.0,4965000000.0,5.75,496900000.0,,CAT
2024-06-30,16689000000.0,2681000000.0,83336000000.0,17136000000.0,4348000000.0,5.48,489500000.0,,CAT
2024-09-30,16106000000.0,2464000000.0,86273000000.0,19403000000.0,5645000000.0,5.06,486700000.0,,CAT
2024-12-31,64809000000.0,10792000000.0,87764000000.0,19494000000.0,6889000000.0,22.05,489400000.0,31744000000.0,CAT
2025-03-31,14249000000.0,2003000000.0,84974000000.0,18070000000.0,3562000000.0,4.2,477100000.0,,CAT
2025-06-30,16569000000.0,2179000000.0,90325000000.0,18663000000.0,5442000000.0,4.62,471500000.0,,CAT
2025-09-30,17638000000.0,2300000000.0,93722000000.0,20659000000.0,7538000000.0,4.88,470800000.0,,CAT
2025-12-31,67589000000.0,8884000000.0,98585000000.0,21318000000.0,9980000000.0,18.81,472300000.0,36210000000.0,CAT
2021-03-31,5938879000.0,268977000.0,17248728000.0,7271384000.0,2001707000.0,0.78,339580504.0,1896254000.0,CBRE
2021-06-30,6458613000.0,443442000.0,18458352000.0,7720676000.0,2256809000.0,1.3,339502871.0,1901883000.0,CBRE
2021-09-30,6798327000.0,436622000.0,19730360000.0,7998160000.0,2876122000.0,1.28,340337159.0,1889382000.0,CBRE
2021-12-10,,,,,,,22000000.0,,CBRE
2021-12-31,27746036000.0,1841915000.0,22073491000.0,9359000000.0,2540000000.0,5.41,339717401.0,1583962000.0,CBRE
2022-03-31,7332933000.0,396271000.0,21143152000.0,9282825000.0,1792629000.0,1.16,337140325.0,1570687000.0,CBRE
2022-06-30,7771278000.0,489916000.0,20438672000.0,8894984000.0,1330716000.0,1.48,329843710.0,1541790000.0,CBRE
2022-09-30,7529546000.0,451680000.0,20215330000.0,8639644000.0,1223051000.0,1.38,324742584.0,1513469000.0,CBRE
2022-12-31,30828246000.0,1423960000.0,20513000000.0,8606000000.0,1405000000.0,4.29,327696115.0,1553000000.0,CBRE
2023-03-31,7411114000.0,125072000.0,21030097000.0,8642000000.0,1320000000.0,0.37,315358147.0,1559569000.0,CBRE
2023-06-30,7719863000.0,206153000.0,21732067000.0,8894000000.0,1357000000.0,0.64,314282247.0,2539495000.0,CBRE
2023-09-30,7868046000.0,200945000.0,21687417000.0,8461000000.0,1353000000.0,0.61,312221133.0,2838656000.0,CBRE
2023-12-31,31949000000.0,1027000000.0,22548000000.0,9067000000.0,1371000000.0,3.15,312550942.0,2891000000.0,CBRE
2024-03-31,7935000000.0,148000000.0,22964000000.0,9099000000.0,1127000000.0,0.41,308502456.0,3346000000.0,CBRE
2024-06-30,8391000000.0,142000000.0,23462000000.0,9189000000.0,1033000000.0,0.42,308035211.0,3346000000.0,CBRE
2024-09-30,9036000000.0,245000000.0,24845000000.0,9556000000.0,1157000000.0,0.73,308305013.0,3366000000.0,CBRE
2024-12-31,35767000000.0,1036000000.0,24383000000.0,8411000000.0,1114000000.0,3.14,308033612.0,3363000000.0,CBRE
2025-03-31,8910000000.0,191000000.0,26366000000.0,8633000000.0,1382000000.0,0.54,302914671.0,3960000000.0,CBRE
2025-06-30,9754000000.0,239000000.0,27693000000.0,8585000000.0,1395000000.0,0.72,300008422.0,4518000000.0,CBRE
2025-09-30,10258000000.0,396000000.0,28566000000.0,8535000000.0,1669000000.0,1.21,300257330.0,4499000000.0,CBRE
