Date,Revenue,NetIncome,OperatingIncome,GrossProfit,Assets,Equity,CurrentAssets,CurrentLiabilities,Cash,OperatingCashFlow,EPS,SharesOutstanding,Ticker
2022-12-31,3174700000.0,572200000.0,652000000.0,,28278300000.0,13935700000.0,6321100000.0,3276900000.0,3131000000.0,719300000.0,2.57,,APD
2023-03-31,6374800000.0,439800000.0,459800000.0,,29435400000.0,14058300000.0,5721600000.0,2797900000.0,2242400000.0,1358000000.0,1.97,,APD
2023-06-30,3033900000.0,1607600000.0,1756000000.0,,30929500000.0,14138000000.0,5354000000.0,3947700000.0,1637700000.0,2203400000.0,7.22,,APD
2023-09-30,12600000000.0,2300200000.0,2494600000.0,,32002500000.0,14312900000.0,5200500000.0,3895800000.0,1617000000.0,,10.33,222199845.0,APD
2023-12-31,2997400000.0,609300000.0,666900000.0,,34118200000.0,14873000000.0,5649500000.0,3119200000.0,1962600000.0,626600000.0,2.73,,APD
2024-03-31,5927600000.0,1181700000.0,1304100000.0,,35921700000.0,14913400000.0,6057300000.0,4061000000.0,2535000000.0,1428300000.0,5.3,,APD
2024-06-30,2985500000.0,696600000.0,737600000.0,,36974300000.0,15101300000.0,5677400000.0,4474500000.0,2375700000.0,2689700000.0,3.13,,APD
2024-09-30,12100600000.0,3828200000.0,4466100000.0,,39574600000.0,17036500000.0,6363000000.0,4179600000.0,2979700000.0,,17.18,222372418.0,APD
2024-12-31,2931500000.0,617400000.0,643600000.0,,40017200000.0,16692300000.0,5351700000.0,4809400000.0,1845500000.0,811700000.0,2.77,,APD
2025-03-31,2916200000.0,-1730600000.0,-2328000000.0,,38872900000.0,14703400000.0,5187600000.0,5210600000.0,1491400000.0,1139800000.0,-7.77,,APD
2025-06-30,3022700000.0,713800000.0,790600000.0,,41659100000.0,15537500000.0,6147600000.0,4759600000.0,2324300000.0,1995600000.0,3.2,,APD
2025-09-30,12037300000.0,-394500000.0,-877000000.0,,41059500000.0,15024900000.0,5825800000.0,4218600000.0,1856000000.0,,-1.77,222588256.0,APD
2025-12-31,3102500000.0,678200000.0,734500000.0,,41240700000.0,15411300000.0,5103200000.0,3497900000.0,1026400000.0,900700000.0,3.04,,APD
2021-03-31,603877000.0,-10521000.0,11465000.0,,2621399000.0,-129977000.0,1184821000.0,486596000.0,761075000.0,61819000.0,-0.05,,APP
2021-06-30,,14423000.0,34978000.0,,4599571000.0,1997441000.0,1716845000.0,603179000.0,1183743000.0,152276000.0,0.04,372165319.0,APP
2021-09-30,,4080000.0,91491000.0,,4567760000.0,2049059000.0,1626365000.0,569768000.0,1049617000.0,276836000.0,0.01,373641135.0,APP
2021-12-31,2793104000.0,35446000.0,150016000.0,,6163579000.0,2138090000.0,3235064000.0,640097000.0,1520504000.0,361851000.0,0.09,375089360.0,APP
2022-03-31,,-115257000.0,-127987000.0,,6167193000.0,2012295000.0,2298101000.0,785117000.0,1413256000.0,-31719000.0,-0.31,375286039.0,APP
2022-06-30,,-21748000.0,53355000.0,,5930828000.0,1907175000.0,1817297000.0,644589000.0,951560000.0,75092000.0,-0.06,373184049.0,APP
2022-09-30,,-113234000.0,49267000.0,,5805398000.0,1881902000.0,1824249000.0,543633000.0,943508000.0,249574000.0,0.06,371649578.0,APP
2022-12-31,2817058000.0,-192746000.0,-47791000.0,,5847846000.0,1902677000.0,1939083000.0,578958000.0,1080484000.0,412773000.0,-0.52,373873683.0,APP
2023-03-31,,-4518000.0,61047000.0,,5915840000.0,1898580000.0,2048357000.0,619570000.0,1245893000.0,288662000.0,-0.01,371256232.0,APP
2023-06-30,,80357000.0,131328000.0,,5482120000.0,1517400000.0,1696268000.0,591940000.0,876227000.0,518456000.0,0.22,348496613.0,APP
2023-09-30,,108639000.0,186318000.0,,5005228000.0,1095790000.0,1300792000.0,805474000.0,332491000.0,717522000.0,0.3,335783928.0,APP
2023-12-31,1841762000.0,356711000.0,772411000.0,,5359187000.0,1256329000.0,1616163000.0,944122000.0,502152000.0,1061510000.0,0.98,339886712.0,APP
2024-03-31,,236183000.0,339559000.0,,5262517000.0,760204000.0,1607888000.0,762524000.0,436336000.0,392779000.0,0.67,328958886.0,APP
2024-06-30,,309969000.0,384422000.0,,5269466000.0,814836000.0,1660270000.0,729591000.0,460449000.0,847306000.0,0.89,334168646.0,APP
2024-09-30,,980572000.0,534934000.0,,5442484000.0,938206000.0,1875420000.0,779536000.0,567596000.0,1398008000.0,1.25,335481141.0,APP
2024-12-31,4709248000.0,1579776000.0,1910956000.0,,5869259000.0,1089818000.0,2312190000.0,1057472000.0,697030000.0,2099011000.0,4.53,340042000.0,APP
2025-03-31,,576419000.0,663471000.0,,5706701000.0,575421000.0,2367334000.0,1409224000.0,551024000.0,831712000.0,1.67,338361559.0,APP
2025-06-30,,819531000.0,957682000.0,,5959497000.0,1167127000.0,2992689000.0,1093885000.0,1192608000.0,1603938000.0,2.39,338782503.0,APP
2025-09-30,,2231495000.0,2876671000.0,,6343035000.0,1473920000.0,3487566000.0,1073133000.0,1666899000.0,2657360000.0,6.51,338533000.0,APP
2025-12-31,5480717000.0,3333751000.0,4151914000.0,,7259610000.0,2134671000.0,4430792000.0,1333788000.0,2487096000.0,3971094000.0,9.75,338313000.0,APP
2021-01-31,,,1837000000.0,3952000000.0,76972000000.0,,14300000000.0,6694000000.0,9552000000.0,3113000000.0,3.05,408000000.0,AVGO
2021-05-02,,,3812000000.0,8009000000.0,75524000000.0,,14245000000.0,6436000000.0,9518000000.0,6682000000.0,6.34,410000000.0,AVGO
2021-08-01,,,2126000000.0,4197000000.0,75880000000.0,,15636000000.0,6501000000.0,11105000000.0,10223000000.0,4.2,412000000.0,AVGO
2021-10-31,,,8519000000.0,16844000000.0,75570000000.0,,16586000000.0,6281000000.0,12163000000.0,13764000000.0,15.0,413000000.0,AVGO
2022-01-30,,,3108000000.0,5049000000.0,73224000000.0,,15341000000.0,6287000000.0,10219000000.0,3486000000.0,5.59,410000000.0,AVGO
2022-05-01,,,3394000000.0,5439000000.0,71719000000.0,,14810000000.0,6910000000.0,9005000000.0,7729000000.0,5.93,406000000.0,AVGO
2022-07-31,,,3737000000.0,5681000000.0,71326000000.0,,15561000000.0,6702000000.0,9977000000.0,12153000000.0,7.15,405000000.0,AVGO
2022-10-30,,11495000000.0,14225000000.0,22095000000.0,73249000000.0,,18504000000.0,7052000000.0,12416000000.0,16736000000.0,2.65,418000000.0,AVGO
2023-01-29,,,4103000000.0,6004000000.0,72976000000.0,,18836000000.0,7483000000.0,12647000000.0,4036000000.0,8.8,417000000.0,AVGO
2023-04-30,,,4008000000.0,6115000000.0,71667000000.0,,17871000000.0,7511000000.0,11553000000.0,8538000000.0,8.15,414000000.0,AVGO
2023-07-30,,,3856000000.0,6164000000.0,71595000000.0,,18333000000.0,7345000000.0,12055000000.0,13257000000.0,0.77,413000000.0,AVGO
2023-10-29,,14082000000.0,16207000000.0,24690000000.0,72861000000.0,,20847000000.0,7405000000.0,14189000000.0,18085000000.0,3.3,414000000.0,AVGO
2024-02-04,,,2083000000.0,7375000000.0,177870000000.0,,27192000000.0,20369000000.0,11864000000.0,4815000000.0,0.28,463000000.0,AVGO
2024-05-05,,,5048000000.0,15151000000.0,175211000000.0,,25302000000.0,20171000000.0,9809000000.0,9395000000.0,7.29,465000000.0,AVGO
2024-08-04,,,3788000000.0,8356000000.0,167966000000.0,,19947000000.0,19221000000.0,9952000000.0,14358000000.0,-0.4,4671000000.0,AVGO
2024-11-03,,5895000000.0,13463000000.0,32509000000.0,165645000000.0,,19595000000.0,16697000000.0,9348000000.0,19962000000.0,1.23,4686000000.0,AVGO
2025-02-02,,,6260000000.0,10145000000.0,165358000000.0,,20990000000.0,20910000000.0,9307000000.0,6113000000.0,1.14,4702000000.0,AVGO
2025-05-04,,,5829000000.0,10197000000.0,164630000000.0,,22181000000.0,20597000000.0,9472000000.0,12668000000.0,1.03,4703000000.0,AVGO
2025-08-03,,,5887000000.0,10703000000.0,165621000000.0,,24998000000.0,16704000000.0,10718000000.0,19834000000.0,0.85,4722000000.0,AVGO
2025-11-02,,,25484000000.0,43294000000.0,171092000000.0,,31573000000.0,18514000000.0,16178000000.0,27537000000.0,4.77,4741000000.0,AVGO
2026-02-01,,,8563000000.0,13157000000.0,169903000000.0,,32062000000.0,16859000000.0,14174000000.0,8260000000.0,1.5,4736000000.0,AVGO
2021-03-31,,2235000000.0,,,193000000000.0,24449000000.0,,,,2280000000.0,2.74,803000000.0,AXP
2021-06-30,,2280000000.0,,,187000000000.0,25539000000.0,,,,5465000000.0,2.8,798000000.0,AXP
2021-09-30,,1826000000.0,,,184261000000.0,24426000000.0,,,,9637000000.0,7.82,778000000.0,AXP
2021-12-31,,8060000000.0,,,189000000000.0,22177000000.0,,,21503000000.0,14645000000.0,10.02,761000000.0,AXP
2022-03-31,,2099000000.0,,,196000000000.0,22383000000.0,,,,3880000000.0,2.73,755000000.0,AXP
2022-06-30,,4063000000.0,,,205298000000.0,23235000000.0,,,25191000000.0,8139000000.0,2.57,751000000.0,AXP
2022-09-30,,1879000000.0,,,215000000000.0,23940000000.0,,,29822000000.0,12647000000.0,2.47,747000000.0,AXP
2022-12-31,,7514000000.0,,,228354000000.0,24711000000.0,,,33370000000.0,21079000000.0,9.85,743000000.0,AXP
2023-03-31,,1816000000.0,,,235842000000.0,25992000000.0,,,,-377000000.0,2.4,743000000.0,AXP
2023-06-30,,2174000000.0,,,244904000000.0,26703000000.0,,,41727000000.0,3546000000.0,2.89,736000000.0,AXP
2023-09-30,,6441000000.0,,,250587000000.0,27324000000.0,,,43440000000.0,11790000000.0,3.3,729000000.0,AXP
2023-12-31,,8374000000.0,,,261108000000.0,28057000000.0,,,,18559000000.0,11.21,723000000.0,AXP
2024-03-31,,2437000000.0,,,269261000000.0,28764000000.0,,,,5552000000.0,3.33,719000000.0,AXP
2024-06-30,,3015000000.0,,,272219000000.0,29540000000.0,,,,10084000000.0,4.15,712000000.0,AXP
2024-09-30,,2507000000.0,,,270979000000.0,29707000000.0,,,,8272000000.0,3.49,704000000.0,AXP
2024-12-31,,10129000000.0,,,271461000000.0,30264000000.0,,,,14050000000.0,14.01,702000000.0,AXP
2025-03-31,,2584000000.0,,,282244000000.0,31202000000.0,,,,4764000000.0,3.64,701000000.0,AXP
2025-06-30,,2885000000.0,,,295556000000.0,32311000000.0,,,,9128000000.0,4.08,696000000.0,AXP
2025-09-30,,8371000000.0,,,297550000000.0,32417000000.0,,,,15361000000.0,11.85,689000000.0,AXP
2025-12-31,,10833000000.0,,,300052000000.0,33474000000.0,,,,18428000000.0,15.38,686000000.0,AXP
2021-03-31,15217000000.0,-537000000.0,-83000000.0,1409000000.0,150035000000.0,-18058000000.0,119945000000.0,89892000000.0,7059000000.0,-3387000000.0,-0.92,,BA
2021-06-30,16998000000.0,587000000.0,1023000000.0,2410000000.0,148935000000.0,-16682000000.0,119095000000.0,88224000000.0,8271000000.0,-3870000000.0,1.0,,BA
2021-09-30,15278000000.0,-109000000.0,329000000.0,1712000000.0,146846000000.0,-14440000000.0,116888000000.0,85771000000.0,9764000000.0,-4132000000.0,-0.19,,BA
2021-12-31,62286000000.0,-4202000000.0,-2870000000.0,3049000000.0,138552000000.0,-14999000000.0,108666000000.0,81992000000.0,8052000000.0,-3416000000.0,-7.15,1012261159.0,BA
2022-03-31,13991000000.0,-1219000000.0,-1169000000.0,346000000.0,135801000000.0,-15398000000.0,106012000000.0,81692000000.0,7409000000.0,-3216000000.0,-2.06,,BA
2022-06-30,30672000000.0,-1026000000.0,-382000000.0,2128000000.0,135479000000.0,-14888000000.0,106000000000.0,84799000000.0,10090000000.0,-3135000000.0,-1.73,,BA
2022-09-30,15956000000.0,-3275000000.0,-2792000000.0,-815000000.0,137558000000.0,-17699000000.0,109251000000.0,89618000000.0,13494000000.0,55000000.0,-5.49,,BA
2022-12-31,66608000000.0,-4935000000.0,-3519000000.0,3530000000.0,137100000000.0,-15883000000.0,109523000000.0,90052000000.0,14614000000.0,3512000000.0,-8.3,1012261159.0,BA
2023-03-31,17921000000.0,-414000000.0,-149000000.0,1923000000.0,136347000000.0,-15508000000.0,108811000000.0,93510000000.0,10812000000.0,-318000000.0,-0.69,,BA
2023-06-30,19751000000.0,-149000000.0,-99000000.0,1939000000.0,134774000000.0,-15517000000.0,107412000000.0,92076000000.0,7254000000.0,2557000000.0,-0.25,,BA
2023-09-30,18104000000.0,-1636000000.0,-808000000.0,1165000000.0,134281000000.0,-16729000000.0,106935000000.0,93062000000.0,6811000000.0,2579000000.0,-2.7,,BA
2023-12-31,77794000000.0,-2222000000.0,-773000000.0,7724000000.0,137012000000.0,-17233000000.0,109275000000.0,95827000000.0,12691000000.0,5960000000.0,-3.67,1012261159.0,BA
2024-03-31,16569000000.0,-343000000.0,-86000000.0,1876000000.0,134484000000.0,-17009000000.0,106532000000.0,93258000000.0,6914000000.0,-3362000000.0,-0.56,,BA
2024-06-30,16866000000.0,-1439000000.0,-1090000000.0,1229000000.0,142720000000.0,-17976000000.0,114439000000.0,96630000000.0,10894000000.0,-7285000000.0,-2.33,,BA
2024-09-30,17840000000.0,-6170000000.0,-5761000000.0,-3507000000.0,137695000000.0,-23552000000.0,109436000000.0,97300000000.0,9961000000.0,-8630000000.0,-9.97,,BA
2024-12-31,66517000000.0,-11817000000.0,-10707000000.0,-1991000000.0,156363000000.0,-3908000000.0,127998000000.0,97078000000.0,13801000000.0,-12080000000.0,-18.36,1012261159.0,BA
2025-03-31,19496000000.0,-37000000.0,461000000.0,2417000000.0,156494000000.0,-3325000000.0,127662000000.0,103654000000.0,10142000000.0,-1616000000.0,-0.16,,BA
2025-06-30,22749000000.0,-611000000.0,-176000000.0,2435000000.0,155120000000.0,-3295000000.0,127301000000.0,103376000000.0,7087000000.0,-1389000000.0,-0.92,,BA
2025-09-30,65515000000.0,-5985000000.0,-4496000000.0,2477000000.0,150023000000.0,-8250000000.0,122132000000.0,103324000000.0,6173000000.0,-266000000.0,-8.25,,BA
2025-12-31,89463000000.0,2235000000.0,4281000000.0,4289000000.0,168235000000.0,5454000000.0,128459000000.0,108115000000.0,10921000000.0,1065000000.0,2.48,1012261159.0,BA
2021-03-31,22821000000.0,8050000000.0,9166000000.0,,2969992000000.0,274000000000.0,,,,-52328000000.0,0.86,8589731470.0,BAC
2021-06-30,21466000000.0,9224000000.0,8042000000.0,,3029894000000.0,277119000000.0,,,,-61639000000.0,1.03,8487151465.0,BAC
2021-09-30,22766000000.0,7691000000.0,26158000000.0,,3085446000000.0,272464000000.0,,,,-51844000000.0,0.85,8241243911.0,BAC
2021-12-31,89113000000.0,31978000000.0,33976000000.0,,3169495000000.0,270066000000.0,,,,-7193000000.0,3.57,8077831463.0,BAC
2022-03-31,23228000000.0,7067000000.0,7879000000.0,,3238223000000.0,266617000000.0,,,,-45430000000.0,0.8,8062102236.0,BAC
2022-06-30,45916000000.0,13314000000.0,6892000000.0,,3111606000000.0,269118000000.0,,,,-50479000000.0,0.73,8035221887.0,BAC
2022-09-30,24502000000.0,7082000000.0,23072000000.0,,3072953000000.0,269524000000.0,,,,-37325000000.0,0.81,8024450244.0,BAC
2022-12-31,94950000000.0,27528000000.0,30969000000.0,,3051375000000.0,273197000000.0,,,,-6327000000.0,3.19,7996777943.0,BAC
2023-03-31,26258000000.0,8161000000.0,9089000000.0,,3194657000000.0,280196000000.0,,,,-11300000000.0,0.94,7972438148.0,BAC
2023-06-30,51455000000.0,15569000000.0,8034000000.0,,3123198000000.0,283319000000.0,,,,486000000.0,0.88,7953563116.0,BAC
2023-09-30,25167000000.0,7802000000.0,25218000000.0,,3153090000000.0,287064000000.0,,,,12258000000.0,0.9,7923357339.0,BAC
2023-12-31,102769000000.0,26305000000.0,32530000000.0,,3180151000000.0,291646000000.0,,,,44982000000.0,3.05,7895457665.0,BAC
2024-03-31,25818000000.0,6674000000.0,7262000000.0,,3273803000000.0,293552000000.0,,,,-15539000000.0,0.76,7866868200.0,BAC
2024-06-30,25377000000.0,6897000000.0,14822000000.0,,3257996000000.0,293892000000.0,,,,2557000000.0,0.83,7774753442.0,BAC
2024-09-30,25345000000.0,6896000000.0,7324000000.0,,3324293000000.0,296512000000.0,,,,-34719000000.0,0.81,7688767832.0,BAC
2024-12-31,101887000000.0,27132000000.0,29254000000.0,,3261299000000.0,293963000000.0,,,,-8805000000.0,3.19,7610862311.0,BAC
2025-03-31,27366000000.0,7396000000.0,8116000000.0,,3349424000000.0,295581000000.0,,,,-2184000000.0,0.9,7560084716.0,BAC
2025-06-30,26463000000.0,7116000000.0,7688000000.0,,3441142000000.0,299599000000.0,,,,-11316000000.0,0.89,7436679485.0,BAC
2025-09-30,81917000000.0,22981000000.0,25260000000.0,,3403716000000.0,304152000000.0,,,,35558000000.0,2.85,7329421929.0,BAC
2025-12-31,113097000000.0,30509000000.0,37695000000.0,,3411738000000.0,303243000000.0,,,,12613000000.0,3.81,7212464345.0,BAC
2021-03-31,1141000000.0,,-311000000.0,,23655000000.0,4764000000.0,14108000000.0,6468000000.0,12151000000.0,-207000000.0,-1.34,40973000.0,BKNG
2021-06-30,2160000000.0,,-367000000.0,,23881000000.0,4799000000.0,13789000000.0,6724000000.0,11231000000.0,945000000.0,-5.42,41014000.0,BKNG
2021-09-30,4676000000.0,,2015000000.0,,23341000000.0,5545000000.0,14352000000.0,5779000000.0,11643000000.0,2541000000.0,18.6,41068000.0,BKNG
2021-12-31,10958000000.0,,2496000000.0,,23641000000.0,6178000000.0,13145000000.0,6246000000.0,11127000000.0,2820000000.0,28.17,41042000.0,BKNG
2022-03-31,2695000000.0,,174000000.0,,22384000000.0,4373000000.0,12875000000.0,7478000000.0,10549000000.0,1695000000.0,-17.1,40921000.0,BKNG
2022-06-30,4294000000.0,,1174000000.0,,24493000000.0,4002000000.0,14924000000.0,10282000000.0,11841000000.0,4379000000.0,21.07,40715000.0,BKNG
2022-09-30,6052000000.0,,2583000000.0,,22063000000.0,3670000000.0,12410000000.0,8543000000.0,9021000000.0,4381000000.0,45.0,39564000.0,BKNG
2022-12-31,17090000000.0,,5102000000.0,,25361000000.0,2782000000.0,15798000000.0,8474000000.0,12221000000.0,6554000000.0,76.35,39872000.0,BKNG
2023-03-31,3778000000.0,,450000000.0,,25206000000.0,1074000000.0,17632000000.0,11070000000.0,14140000000.0,2889000000.0,7.0,37621000.0,BKNG
2023-06-30,5462000000.0,,1673000000.0,,26558000000.0,-665000000.0,19349000000.0,12481000000.0,14602000000.0,4626000000.0,34.89,36678000.0,BKNG
2023-09-30,7341000000.0,,3103000000.0,,25635000000.0,-625000000.0,18479000000.0,12832000000.0,13294000000.0,5998000000.0,69.8,35570000.0,BKNG
2023-12-31,21365000000.0,,5835000000.0,,24342000000.0,-2744000000.0,17034000000.0,13330000000.0,12107000000.0,7344000000.0,117.4,36140000.0,BKNG
2024-03-31,4415000000.0,,791000000.0,,27728000000.0,-4052000000.0,20476000000.0,16832000000.0,15629000000.0,2704000000.0,22.37,34206000.0,BKNG
2024-06-30,5859000000.0,,2647000000.0,,28541000000.0,-4276000000.0,21293000000.0,18206000000.0,16290000000.0,5229000000.0,44.38,34023000.0,BKNG
2024-09-30,7994000000.0,,3179000000.0,,27978000000.0,-3653000000.0,20529000000.0,16678000000.0,15775000000.0,7602000000.0,74.34,33401000.0,BKNG
2024-12-31,23739000000.0,,7555000000.0,,27708000000.0,-4020000000.0,20491000000.0,15647000000.0,16164000000.0,8323000000.0,172.69,33622000.0,BKNG
2025-03-31,4762000000.0,,1062000000.0,,27191000000.0,-6112000000.0,19950000000.0,16394000000.0,15578000000.0,3283000000.0,10.07,32845000.0,BKNG
2025-06-30,6798000000.0,,2250000000.0,,30684000000.0,-6657000000.0,23263000000.0,18636000000.0,17595000000.0,6484000000.0,27.43,32494000.0,BKNG
2025-09-30,20568000000.0,,6795000000.0,,28752000000.0,-4736000000.0,21703000000.0,16265000000.0,16509000000.0,7919000000.0,121.39,32573000.0,BKNG
2025-12-31,26917000000.0,,8825000000.0,,29264000000.0,-5578000000.0,22264000000.0,16698000000.0,17203000000.0,9409000000.0,165.57,32452000.0,BKNG
2021-01-01,,,,,,436736000000.0,,,,,,,BRK-B
2021-03-31,64599000000.0,11711000000.0,,,884393000000.0,447987000000.0,,,,9306000000.0,,,BRK-B
2021-06-30,69114000000.0,28094000000.0,,,912493000000.0,470409000000.0,,,,19559000000.0,,,BRK-B
2021-09-30,70583000000.0,10344000000.0,,,920758000000.0,472480000000.0,,,,31626000000.0,,,BRK-B
2021-12-31,276185000000.0,89937000000.0,,,959388000000.0,506199000000.0,,,,39427000000.0,,,BRK-B
2022-03-31,70810000000.0,5460000000.0,,,969506000000.0,508141000000.0,,,,6826000000.0,,,BRK-B
2022-06-30,147044000000.0,-38041000000.0,,,909860000000.0,461229000000.0,,,,15357000000.0,,,BRK-B
2022-09-30,76904000000.0,-2798000000.0,,,902296000000.0,455430000000.0,,,,27039000000.0,,,BRK-B
2022-12-31,302020000000.0,-22759000000.0,,,948465000000.0,473424000000.0,,,,37350000000.0,,,BRK-B
2023-03-31,85393000000.0,35504000000.0,,,997072000000.0,504554000000.0,,,,8693000000.0,,,BRK-B
2023-06-30,92503000000.0,35912000000.0,,,1041573000000.0,539883000000.0,,,,21127000000.0,,,BRK-B
2023-09-30,271106000000.0,58649000000.0,,,1019933000000.0,525330000000.0,,,,34796000000.0,,,BRK-B
2023-12-31,364482000000.0,96223000000.0,,,1069978000000.0,561273000000.0,,,,49196000000.0,,,BRK-B
2024-03-31,89869000000.0,12702000000.0,,,1070035000000.0,571490000000.0,,,,10566000000.0,,,BRK-B
2024-06-30,93653000000.0,30348000000.0,,,1108860000000.0,601697000000.0,,,,24168000000.0,,,BRK-B
2024-09-30,92995000000.0,26251000000.0,,,1147251000000.0,629069000000.0,,,,25971000000.0,,,BRK-B
2024-12-31,371433000000.0,88995000000.0,,,1153881000000.0,649368000000.0,,,,30592000000.0,,,BRK-B
2025-03-31,89725000000.0,4603000000.0,,,1164532000000.0,654471000000.0,,,,10903000000.0,,,BRK-B
2025-06-30,92515000000.0,12370000000.0,,,1163968000000.0,667989000000.0,,,,20988000000.0,,,BRK-B
2025-09-30,277212000000.0,47769000000.0,,,1225963000000.0,698155000000.0,,,,34777000000.0,,,BRK-B
2025-12-31,371444000000.0,66968000000.0,,,1222176000000.0,717419000000.0,,,,45969000000.0,,,BRK-B
