WeekEndingFriday,symbol,revenue,netIncome,operatingIncome,ebitda,totalStockholdersEquity,totalAssets,totalDebt,totalCurrentAssets,totalCurrentLiabilities,sm-revenue,sm-netIncome,sm-operatingIncome,sm-ebitda,sm-totalStockholdersEquity,sm-totalAssets,sm-totalDebt,sm-totalCurrentAssets,sm-totalCurrentLiabilities
2021-11-19,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30352742311.294662,3538131749.563797,5038983516.300561,8924394982.788063,96126250202.54712,276604364165.7618,101112499518.869,26026209712.83732,27873462528.70669
2021-11-26,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30335453275.295982,3448463150.291715,4981865983.155321,8822624333.00067,96153806874.60043,276492802001.0415,100899887816.66907,25771445462.67707,28131135324.44734
2021-12-03,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30320247760.57691,3359982280.7890844,4930616854.608768,8728174253.714735,96170488464.4052,276376291899.35376,100693369910.97375,25526756144.89223,28392851526.432438
2021-12-10,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30309912721.412594,3274642336.032253,4887070911.34043,8642815762.850979,96174471771.90448,276257045254.552,100497533989.12112,25300054349.607456,28652003614.821125
2021-12-17,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30307235112.078228,3194396510.9975643,4853062934.029837,8568319878.330122,96163933597.04135,276137273460.4899,100316968238.44925,25099252666.947395,28901984069.77253
2021-12-24,CMCSA,30298000000.0,4035000000.0,5449000000.0,9693000000.0,95782000000.0,277061000000.0,102386000000.0,27427000000.0,26738000000.0,30315001886.848972,3121198000.6613646,4830427703.356518,8506457618.072888,96137050739.75887,276019187911.0215,100156260846.29617,24932263687.036694,29136185371.44578
2021-12-31,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0
2022-01-07,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30372073715.11063,3003582205.5437303,4826084267.7934885,8427420961.213899,96027718074.36154,275796143958.57623,99911485825.9475,24729009697.906994,29532003420.8516
2022-01-14,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30421296532.97682,2962030320.0384755,4844863603.1848755,8412006115.543919,95946181246.05486,275690945367.088,99828866206.72038,24694382880.60747,29687503040.446056
2022-01-21,CMCSA,30336000000.0,3057000000.0,4821000000.0,8459000000.0,96092000000.0,275905000000.0,100020000000.0,24807000000.0,29348000000.0,30480799263.698658,2933256547.784068,4875990765.775732,8412743996.001117,95850125694.9451,275586952643.17017,99769000963.9491,24696845149.896244,29814989250.48611
